language,id,name,url,birth_place,native_language,other_languages,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,mp3_url,age,sex,has_mp3,length_of_time_speaking_english,sample_length
english,117,english56,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=117,"londonderry, northern ireland, uk",english,ulster scots,0.0,naturalistic,northern ireland,20.0,https://accent.gmu.edu/soundtracks/english56.mp3,20.0,male,True,20.0,355051.0
english,118,english57,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=118,"birmingham 1, uk",english,french spanish,0.0,naturalistic,"uk,canada",34.0,https://accent.gmu.edu/soundtracks/english57.mp3,34.0,male,True,34.0,406218.0
english,119,english58,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=119,"southhampton, uk",english,none,0.0,naturalistic,"uk,usa",16.0,https://accent.gmu.edu/soundtracks/english58.mp3,46.0,female,True,46.0,410381.0
english,120,english59,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=120,"columbus, ohio, usa",english,greek german,0.0,naturalistic,usa,30.0,https://accent.gmu.edu/soundtracks/english59.mp3,30.0,male,True,30.0,288113.0
english,121,english6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=121,"brooklyn, new york, usa",english,french spanish,0.0,naturalistic,usa,45.0,https://accent.gmu.edu/soundtracks/english6.mp3,45.0,female,True,45.0,408814.0
english,122,english60,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=122,"chesapeake, virginia, usa",english,none,0.0,naturalistic,usa,18.0,https://accent.gmu.edu/soundtracks/english60.mp3,18.0,male,True,18.0,346408.0
english,123,english61,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=123,"toronto, ontario, canada",english,none,0.0,naturalistic,canada,19.0,https://accent.gmu.edu/soundtracks/english61.mp3,19.0,male,True,19.0,305984.0
english,124,english62,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=124,"west jordan, utah, usa",english,none,0.0,naturalistic,usa,30.0,https://accent.gmu.edu/soundtracks/english62.mp3,30.0,male,True,30.0,356659.0
english,125,english63,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=125,"lewisville, texas, usa",english,spanish,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english63.mp3,21.0,male,True,21.0,325080.0
english,126,english64,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=126,"montreal, quebec, canada",english,french,0.0,naturalistic,canada,25.0,https://accent.gmu.edu/soundtracks/english64.mp3,25.0,female,True,25.0,384194.0
english,127,english65,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=127,"lewistown, pennsylvania, usa",english,none,0.0,naturalistic,usa,47.0,https://accent.gmu.edu/soundtracks/english65.mp3,47.0,male,True,47.0,329923.0
english,128,english66,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=128,"baltimore, maryland, usa",english,none,0.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/english66.mp3,19.0,male,True,19.0,333704.0
english,129,english67,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=129,"princeton, indiana, usa",english,french,0.0,naturalistic,usa,37.0,https://accent.gmu.edu/soundtracks/english67.mp3,37.0,male,True,37.0,480584.0
english,130,english68,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=130,"new york, new york, usa",english,none,0.0,naturalistic,usa,52.0,https://accent.gmu.edu/soundtracks/english68.mp3,52.0,male,True,52.0,346166.0
english,131,english69,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=131,"adelaide, australia",english,korean,0.0,naturalistic,australia,23.0,https://accent.gmu.edu/soundtracks/english69.mp3,23.0,male,True,23.0,381275.0
english,132,english7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=132,"macon, mississippi, usa",english,spanish french,0.0,naturalistic,usa,52.0,https://accent.gmu.edu/soundtracks/english7.mp3,52.0,male,True,52.0,421248.0
english,133,english70,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=133,"beaumont, texas, usa",english,none,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english70.mp3,21.0,male,True,21.0,263592.0
english,134,english71,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=134,"west covina, california, usa",english,none,0.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english71.mp3,20.0,male,True,20.0,368102.0
english,135,english72,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=135,"kilkenny, ireland",english,irish,0.0,naturalistic,ireland,31.0,https://accent.gmu.edu/soundtracks/english72.mp3,31.0,male,True,31.0,338814.0
english,136,english73,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=136,"darwin, australia",english,none,0.0,naturalistic,australia,24.0,https://accent.gmu.edu/soundtracks/english73.mp3,24.0,male,True,24.0,378063.0
english,137,english74,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=137,"wichita, kansas, usa",english,spanish,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english74.mp3,21.0,male,True,21.0,309470.0
english,138,english75,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=138,"idaho falls, idaho, usa",english,none,0.0,naturalistic,usa,32.0,https://accent.gmu.edu/soundtracks/english75.mp3,32.0,male,True,32.0,370463.0
english,139,english76,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=139,"boston, massachusetts, usa",english,french spanish hebrew,0.0,naturalistic,usa,18.0,https://accent.gmu.edu/soundtracks/english76.mp3,18.0,female,True,18.0,280780.0
english,140,english77,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=140,"melbourne, australia",english,japanese,0.0,naturalistic,australia,26.0,https://accent.gmu.edu/soundtracks/english77.mp3,26.0,male,True,26.0,388713.0
english,141,english78,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=141,"caribou, maine, usa",english,french,0.0,naturalistic,usa,20.0,https://accent.gmu.edu/soundtracks/english78.mp3,20.0,female,True,20.0,373255.0
english,142,english79,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=142,"boston, massachusetts, usa",english,none,0.0,naturalistic,usa,73.0,https://accent.gmu.edu/soundtracks/english79.mp3,73.0,male,True,73.0,417534.0
english,143,english8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=143,"perth, australia",english,french,0.0,naturalistic,"australia,usa",4.0,https://accent.gmu.edu/soundtracks/english8.mp3,21.0,female,True,21.0,324343.0
english,144,english80,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=144,"glasgow, scotland, uk",english,none,0.0,naturalistic,"uk, canada",34.0,https://accent.gmu.edu/soundtracks/english80.mp3,34.0,male,True,34.0,358666.0
english,145,english81,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=145,"st. paul, minnesota, usa",english,spanish,0.0,naturalistic,usa,30.0,https://accent.gmu.edu/soundtracks/english81.mp3,30.0,male,True,30.0,358844.0
english,146,english82,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=146,"chicago, illinois, usa",english,none,0.0,naturalistic,usa,50.0,https://accent.gmu.edu/soundtracks/english82.mp3,50.0,female,True,50.0,356514.0
english,147,english83,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=147,"winnfield, louisiana, usa",english,french,0.0,naturalistic,usa,42.0,https://accent.gmu.edu/soundtracks/english83.mp3,42.0,female,True,42.0,418081.0
english,148,english84,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=148,"sydney, australia",english,tok pisin,0.0,naturalistic,australia,45.0,https://accent.gmu.edu/soundtracks/english84.mp3,45.0,male,True,45.0,361488.0
english,149,english85,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=149,"strabane, northern ireland, uk",english,none,0.0,naturalistic,uk,31.0,https://accent.gmu.edu/soundtracks/english85.mp3,31.0,male,True,31.0,303290.0
english,150,english86,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=150,"charleston, south carolina, usa",english,spanish,0.0,naturalistic,usa,50.0,https://accent.gmu.edu/soundtracks/english86.mp3,50.0,male,True,50.0,353918.0
english,151,english87,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=151,"tamworth, australia",english,esperanto german,0.0,naturalistic,australia,18.0,https://accent.gmu.edu/soundtracks/english87.mp3,18.0,female,True,18.0,283901.0
english,152,english88,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=152,"grand rapids, michigan, usa",english,none,0.0,naturalistic,usa,18.0,https://accent.gmu.edu/soundtracks/english88.mp3,18.0,male,True,18.0,317956.0
english,153,english89,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=153,"kingston ma, massachusetts, usa",english,spanish,0.0,naturalistic,usa,18.0,https://accent.gmu.edu/soundtracks/english89.mp3,18.0,male,True,18.0,351562.0
english,154,english9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=154,"carthage, texas, usa",english,spanish,0.0,naturalistic,usa,48.0,https://accent.gmu.edu/soundtracks/english9.mp3,48.0,female,True,48.0,458356.0
english,155,english90,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=155,"pittsburgh, pennsylvania, usa",english,none,0.0,naturalistic,usa,53.0,https://accent.gmu.edu/soundtracks/english90.mp3,53.0,male,True,53.0,371148.0
english,156,english91,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=156,"kingston, jamaica",english,patois,0.0,naturalistic,jamaica,23.0,https://accent.gmu.edu/soundtracks/english91.mp3,23.0,male,True,23.0,325120.0
english,157,english92,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=157,"wisconsin rapids, wisconsin, usa",english,none,0.0,naturalistic,usa,22.0,https://accent.gmu.edu/soundtracks/english92.mp3,22.0,female,True,22.0,320546.0
english,158,english93,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=158,"mamou, louisiana, usa",english,none,0.0,naturalistic,usa,22.0,https://accent.gmu.edu/soundtracks/english93.mp3,22.0,female,True,22.0,359631.0
english,159,english94,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=159,"pensacola, florida, usa",english,none,0.0,naturalistic,usa,55.0,https://accent.gmu.edu/soundtracks/english94.mp3,55.0,female,True,55.0,449907.0
english,160,english95,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=160,"mishawaka, indiana, usa",english,none,0.0,naturalistic,usa,18.0,https://accent.gmu.edu/soundtracks/english95.mp3,18.0,male,True,18.0,357635.0
english,161,english96,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=161,"point pleasant, new jersey, usa",english,russian,0.0,naturalistic,usa,31.0,https://accent.gmu.edu/soundtracks/english96.mp3,31.0,male,True,31.0,345600.0
english,162,english97,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=162,"wilmington nc, north carolina, usa",english,spanish,0.0,naturalistic,usa,42.0,https://accent.gmu.edu/soundtracks/english97.mp3,42.0,male,True,42.0,289280.0
english,163,english98,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=163,"spokane, washington, usa",english,spanish,0.0,naturalistic,usa,22.0,https://accent.gmu.edu/soundtracks/english98.mp3,22.0,male,True,22.0,336000.0
english,164,english99,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=164,"pittsburgh, pennsylvania, usa",english,french spanish,0.0,naturalistic,usa,52.0,https://accent.gmu.edu/soundtracks/english99.mp3,52.0,female,True,52.0,352316.0
ewe,165,ewe1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=165,"accra, ghana",ewe,twi ga,9.0,academic,usa,12.0,https://accent.gmu.edu/soundtracks/ewe1.mp3,25.0,male,True,16.0,431059.0
fang,166,fang1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=166,"malabo, equatorial guinea",fang,french spanish,11.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/fang1.mp3,20.0,female,True,9.0,418516.0
akan,167,fanti1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=167,"ajumako, ghana",fanti,none,6.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/fanti1.mp3,32.0,male,True,26.0,621551.0
farsi,168,farsi1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=168,"tehran, iran",farsi,german,13.0,academic,usa,0.6,https://accent.gmu.edu/soundtracks/farsi1.mp3,22.0,male,True,9.0,475903.0
farsi,169,farsi2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=169,"esfahan, iran",farsi,none,18.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/farsi2.mp3,34.0,female,True,16.0,574679.0
farsi,170,farsi3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=170,"esfahan, iran",farsi,arabic,14.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/farsi3.mp3,28.0,female,True,14.0,475624.0
farsi,171,farsi4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=171,"mazandran, iran",farsi,arabic,15.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/farsi4.mp3,21.0,female,True,6.0,489429.0
farsi,172,farsi5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=172,"tehran, iran",farsi,turkish,14.0,academic,usa,22.0,https://accent.gmu.edu/soundtracks/farsi5.mp3,43.0,male,True,29.0,495187.0
farsi,173,farsi6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=173,"tehran, iran",farsi,arabic,9.0,naturalistic,usa,6.0,https://accent.gmu.edu/soundtracks/farsi6.mp3,27.0,male,True,18.0,417558.0
farsi,174,farsi7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=174,"tehran, iran",farsi,none,11.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/farsi7.mp3,29.0,male,True,18.0,352000.0
farsi,175,farsi8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=175,"tehran, iran",farsi,french,11.0,academic,usa,1.75,https://accent.gmu.edu/soundtracks/farsi8.mp3,29.0,female,True,18.0,380000.0
farsi,176,farsi9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=176,"tehran, iran",farsi,none,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/farsi9.mp3,39.0,male,True,27.0,428000.0
finnish,177,finnish1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=177,"lahti, finland",finnish,swedish german,9.0,academic,usa,0.5,https://accent.gmu.edu/soundtracks/finnish1.mp3,22.0,female,True,13.0,407753.0
finnish,178,finnish2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=178,"helsinki, finland",finnish,swedish,7.0,academic,,0.0,https://accent.gmu.edu/soundtracks/finnish2.mp3,20.0,male,True,13.0,320000.0
french,179,french1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=179,"st. laurent d'onay, france",french,spanish,12.0,academic,usa,0.4,https://accent.gmu.edu/soundtracks/french1.mp3,20.0,female,True,8.0,438963.0
french,180,french2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=180,"tunis, tunisia",french,arabic,14.0,academic,usa,0.5,https://accent.gmu.edu/soundtracks/french2.mp3,19.0,male,True,5.0,746289.0
french,181,french3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=181,"nice, france",french,german,11.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/french3.mp3,22.0,female,True,11.0,452527.0
french,182,french4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=182,"abidjan, ivory coast",french,appolo baoule,14.0,academic,usa,9.0,https://accent.gmu.edu/soundtracks/french4.mp3,31.0,female,True,17.0,598002.0
french,183,french5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=183,"douala, cameroon",french,pidgin banganthe,11.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/french5.mp3,36.0,female,True,25.0,638004.0
french,184,french6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=184,"booue, gabon",french,none,13.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/french6.mp3,26.0,female,True,13.0,432947.0
french,185,french7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=185,"rimouski, quebec, canada",french,none,5.0,academic,canada,18.0,https://accent.gmu.edu/soundtracks/french7.mp3,18.0,male,True,13.0,362676.0
french,186,french8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=186,"ghent, belgium",french,german dutch italian,16.0,academic,,0.0,https://accent.gmu.edu/soundtracks/french8.mp3,66.0,male,True,50.0,556502.0
frisian,187,frisian1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=187,"akkrum, friesland, netherlands",frisian,dutch german french,13.0,academic,"usa,canada",27.0,https://accent.gmu.edu/soundtracks/frisian1.mp3,62.0,male,True,49.0,461088.0
georgian,188,georgian1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=188,"tbilisi, republic of georgia",georgian,russian,28.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/georgian1.mp3,30.0,female,True,2.0,441750.0
german,189,german1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=189,"dusseldorf, germany",german,french dutch,12.0,academic,usa,25.0,https://accent.gmu.edu/soundtracks/german1.mp3,48.0,female,True,36.0,437805.0
