expressed_emotion,emotion_intensity,stimulus_id,sentences,semantically_neutral,number_of_surveys,raw_taget_emotion_score,raw_control_emotion_1_score,raw_control_emotion_2_score,raw_control_emotion_3_score,raw_control_emotion_4_score,raw_control_none_of_the_above_score,p_value,control_taget_emotion_score,control_control_emotion_1_score,control_control_emotion_2_score,control_control_emotion_3_score,control_control_emotion_4_score,control_control_none_of_the_above_score,valence,intensity,arousal,target_emotion,control_emotion,control_emotion_2,control_emotion_3,control_emotion_4,control_emotion_5,original_id,speaker_id,speaker_age,speaker_gender,fixed_audio,stimulus_dir,id_corrected,file_exists,sample_length,path
Disappointed,High,HV9A,There aren’t any left,no,22,77.27272727272727,9.090909090909092,13.636363636363635,0.0,0.0,0.0,6.61471544205483e-10,72.61774370208104,0.0,0.0,0.0,0.0,0.0,2.40909090909091,3.09090909090909,3.09090909090909,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,H-V9A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Disappointed,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Disappointed/HV9A.wav
Disappointed,High,HV9B,I tried so hard,no,22,95.45454545454545,4.545454545454546,0.0,0.0,0.0,0.0,0.0,94.52354874041622,0.0,0.0,0.0,0.0,0.0,2.181818182,3.818181818,3.227272727,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,H-V9B,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Disappointed,False,True,26880.0,data/EU_Emotion_Stimulus_Set/Original/Disappointed/HV9B.wav
Disgusted,High,fix__HV5A,"Ugh, cover your mouth when you sneeze!",no,25,72.0,0.0,16.0,4.0,8.0,0.0,1.0346079548639864e-10,66.26506024096385,0.0,0.0,0.0,0.0,0.0,2.24,3.44,3.48,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,H-V5Ax,H,62,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Disgusted,False,True,50304.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Disgusted/fix__HV5A.wav
Excited,High,HV7C,What will we do now? ,yes,24,58.333333333333336,29.166666666666668,8.333333333333332,4.166666666666666,0.0,0.0,6.057541739323824e-07,49.799196787148595,14.658634538152612,0.0,0.0,0.0,0.0,4.16666666666667,3.45833333333333,3.41666666666667,Excited,Interested,Joking ,Hurt,Bored,None of the above,H-V7C,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Excited/HV7C.wav
Excited,High,HV7A,I’m going to bake a Pirate Cake for the children,no,21,61.904761904761905,23.809523809523807,0.0,4.761904761904762,0.0,9.523809523809524,4.558406052623809e-07,54.102122776821574,8.20424555364314,0.0,0.0,0.0,0.0,4.19047619047619,3.0,3.38095238095238,Excited,Interested,Joking ,Hurt,Bored,None of the above,H-V7A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,49536.0,data/EU_Emotion_Stimulus_Set/Original/Excited/HV7A.wav
Excited,High,fix__HV7B,I can’t wait,no,25,72.0,4.0,0.0,12.0,8.0,4.0,1.0346079548639864e-10,66.26506024096385,0.0,0.0,0.0,0.0,0.0,3.76,3.48,3.32,Excited,Interested,Joking ,Hurt,Bored,None of the above,H-V7Bx,H,62,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Excited,False,True,27264.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Excited/fix__HV7B.wav
Happy,High,HV1H,Is this for me?,yes,21,4.761904761904762,14.285714285714285,80.95238095238095,0.0,0.0,0.0,0.8869691023467817,0.0,0.0,77.05106138841079,0.0,0.0,0.0,3.9047619047619,3.28571428571429,3.04761904761905,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V1H,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Happy/HV1H.wav
Happy,High,HV1C,I knew it from the start ,yes,22,27.27272727272727,54.54545454545454,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0.14699928883333602,12.37677984665936,45.23548740416209,0.0,0.0,0.0,0.0,3.77272727272727,2.40909090909091,2.22727272727273,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V1C,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Happy/HV1C.wav
Happy,High,HV1A,"Hmm, I love chocolate!",no,22,45.45454545454545,18.181818181818183,0.0,0.0,4.545454545454546,31.818181818181817,0.0003181149706495967,34.28258488499453,1.4238773274917844,0.0,0.0,0.0,17.853231106243154,4.18181818181818,3.5,3.04545454545455,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V1A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Happy/HV1A.wav
Happy,High,HV1E,I knew it would happen,yes,21,61.904761904761905,4.761904761904762,14.285714285714285,0.0,0.0,19.047619047619047,4.558406052623809e-07,54.102122776821574,0.0,0.0,0.0,0.0,2.467010900745838,4.0952380952381,3.33333333333333,2.95238095238095,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V1E,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Happy/HV1E.wav
Hurt,High,HV10B,How can you say that to me?,no,20,65.0,0.0,15.0,5.0,15.0,0.0,1.7976531563324016e-07,57.831325301204814,0.0,0.0,0.0,0.0,0.0,2.85,3.75,3.9,Hurt,Worried,Unfriendly,Surprised,Happy,None of the above,H-V10B,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Hurt,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Hurt/HV10B.wav
Hurt,High,HV10E,"Yes, it happened again",yes,20,75.0,10.0,5.0,5.0,0.0,5.0,8.685280272757723e-10,69.87951807228916,0.0,0.0,0.0,0.0,0.0,2.1,3.7,3.5,Hurt,Worried,Unfriendly,Surprised,Happy,None of the above,H-V10E,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Hurt,False,True,38400.0,data/EU_Emotion_Stimulus_Set/Original/Hurt/HV10E.wav
Jealous,High,HV11B,There’s none left for me,no,22,22.727272727272727,40.909090909090914,31.818181818181817,0.0,0.0,4.545454545454546,0.14699928883333602,6.900328587075573,28.806133625410734,17.853231106243154,0.0,0.0,0.0,1.95454545454545,3.45454545454545,2.95454545454545,Jealous,Disappointed,Disgusted,Interested,Kind,None of the above,H-V11B,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Jealous,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Jealous/HV11B.wav
Joking,High,HV12H,Yes it happened again,yes,22,4.545454545454546,13.636363636363635,9.090909090909092,40.909090909090914,4.545454545454546,27.27272727272727,0.9021848001077919,0.0,0.0,0.0,28.806133625410734,0.0,12.37677984665936,3.72727272727273,3.0,2.63636363636364,Joking,Kind,Interested,Proud,Angry,None of the above,H-V12H,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,28800.0,data/EU_Emotion_Stimulus_Set/Original/Joking/HV12H.wav
Joking,High,HV12E,This doesn't look good ,yes,20,5.0,10.0,15.0,0.0,10.0,60.0,0.8695797334770559,0.0,0.0,0.0,0.0,0.0,51.80722891566265,2.85,2.85,2.55,Joking,Kind,Interested,Proud,Angry,None of the above,H-V12E,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,23808.0,data/EU_Emotion_Stimulus_Set/Original/Joking/HV12E.wav
Joking,High,HV12A,Made you look!,no,20,80.0,0.0,10.0,5.0,0.0,5.0,4.030220601691781e-11,75.90361445783132,0.0,0.0,0.0,0.0,0.0,3.75,2.65,2.9,Joking,Kind,Interested,Proud,Angry,None of the above,H-V12A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Joking/HV12A.wav
Kind,High,HV24F,Is it almost over? ,yes,21,14.285714285714285,14.285714285714285,9.523809523809524,9.523809523809524,23.809523809523807,28.57142857142857,0.47310212324730583,0.0,0.0,0.0,0.0,8.20424555364314,13.941480206540444,2.9047619047619,2.85714285714286,2.71428571428571,Kind,Interested,Proud,Excitement,Frustrated,None of the above,H-V24F,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Kind/HV24F.wav
Neutral,High,HV14F,It was always like that,yes,21,33.33333333333333,4.761904761904762,9.523809523809524,38.095238095238095,14.285714285714285,0.0,0.04791953403692162,19.678714859437747,0.0,0.0,25.41594951233505,0.0,0.0,2.85714285714286,2.19047619047619,2.33333333333333,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,H-V14F,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,22272.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/HV14F.wav
Neutral,High,HV14A,Is this for me? ,yes,20,35.0,0.0,10.0,5.0,40.0,10.0,0.01125328464287434,21.686746987951803,0.0,0.0,0.0,27.710843373493976,0.0,2.55,2.35,2.55,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,H-V14A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/HV14A.wav
Afraid,Low,HV4D,I knew it from the start ,yes,22,4.545454545454546,9.090909090909092,9.090909090909092,31.818181818181817,13.636363636363635,31.818181818181817,0.9021848001077919,0.0,0.0,0.0,17.853231106243154,0.0,17.853231106243154,2.77272727272727,3.22727272727273,2.72727272727273,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,H-V4D,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Afraid - Low Intensity,,False,,
Afraid,Low,HV4H,What’s all this? ,yes,22,59.09090909090909,13.636363636363635,0.0,18.181818181818183,0.0,9.090909090909092,1.0597553010693872e-06,50.71193866374589,0.0,0.0,1.4238773274917844,0.0,0.0,2.13636363636364,3.63636363636364,3.13636363636364,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,H-V4H,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Afraid - Low Intensity,,False,,
Disgusted,Low,HV6A,"Eugh, I can’t look",no,20,65.0,5.0,20.0,5.0,0.0,5.0,1.7976531563324016e-07,57.831325301204814,0.0,3.6144578313253,0.0,0.0,0.0,2.65,3.55,3.25,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,H-V6A,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted - Low Intensity,False,True,45696.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted - Low Intensity/HV6A.wav
Happy,Low,HV2G,It was always like that,yes,24,12.5,12.5,8.333333333333332,20.833333333333336,12.5,33.33333333333333,0.5844866663015152,0.0,0.0,0.0,4.618473895582329,0.0,19.678714859437747,3.29166666666667,2.625,2.41666666666667,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V2G,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity/HV2G.wav
Happy,Low,HV2E,I knew it would happen,yes,23,26.08695652173913,30.434782608695656,8.695652173913043,0.0,17.391304347826086,17.391304347826086,0.07491745664017735,10.948140387637505,16.186485070717655,0.0,0.0,0.0,0.47145102147721113,3.43478260869565,2.8695652173913,2.69565217391304,Happy,Interested,Surprised,Bored,Angry,None of the above,H-V2E,H,62,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity/HV2E.wav
Afraid,High,NV3C 1,It was always like that ,yes,21,4.761904761904762,4.761904761904762,9.523809523809524,80.95238095238095,0.0,0.0,0.8869691023467817,0.0,0.0,0.0,77.05106138841079,0.0,0.0,1.66666666666667,3.23809523809524,3.04761904761905,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,N-V3C1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid,False,True,37248.0,data/EU_Emotion_Stimulus_Set/Original/Afraid/NV3C 1.wav
Afraid,High,NV3A 1,I don’t like this,no,24,41.66666666666667,0.0,20.833333333333336,20.833333333333336,4.166666666666666,12.5,0.0008127565213440491,29.718875502008036,0.0,4.618473895582329,4.618473895582329,0.0,0.0,1.95833333333333,3.625,3.45833333333333,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,N-V3A1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid,False,True,38016.0,data/EU_Emotion_Stimulus_Set/Original/Afraid/NV3A 1.wav
Afraid,High,NV3H 1,What’s all this? ,yes,20,45.0,5.0,15.0,20.0,0.0,15.0,0.0005985039366041001,33.734939759036145,0.0,0.0,3.614457831325301,0.0,0.0,1.7,3.7,2.8,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,N-V3H1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Afraid/NV3H 1.wav
Afraid,High,NV3F 1,Here we go again ,yes,23,47.82608695652174,4.3478260869565215,8.695652173913043,34.78260869565217,4.3478260869565215,0.0,0.00010003466379615578,37.13986380303824,0.0,0.0,21.4248297537978,0.0,0.0,2.52173913043478,3.73913043478261,3.52173913043478,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,N-V3F1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid,False,True,35328.0,data/EU_Emotion_Stimulus_Set/Original/Afraid/NV3F 1.wav
Ashamed,High,NV13G 1,This doesn't look good,yes,20,10.0,35.0,50.0,0.0,0.0,5.0,0.6713409283621807,0.0,21.686746987951803,39.75903614457831,0.0,0.0,0.0,2.2,3.05,2.6,Ashamed,Disappointed,Worried,Unfriendly,Proud,None of the above,N-V13G1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Ashamed,False,True,35328.0,data/EU_Emotion_Stimulus_Set/Original/Ashamed/NV13G 1.wav
Ashamed,High,NV13E 1,This doesn't look good ,yes,20,20.0,15.0,65.0,0.0,0.0,0.0,0.231250781007158,3.614457831325301,0.0,57.831325301204814,0.0,0.0,0.0,2.8,3.1,3.4,Ashamed,Disappointed,Worried,Unfriendly,Proud,None of the above,N-V13E1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Ashamed,False,True,37248.0,data/EU_Emotion_Stimulus_Set/Original/Ashamed/NV13E 1.wav
Ashamed,High,NV13F 1,Bet you weren't expecting that,yes,22,31.818181818181817,27.27272727272727,22.727272727272727,18.181818181818183,0.0,0.0,0.020959056541298593,17.853231106243154,12.37677984665936,6.900328587075573,1.4238773274917844,0.0,0.0,2.22727272727273,3.27272727272727,3.0,Ashamed,Disappointed,Worried,Unfriendly,Proud,None of the above,N-V13F1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Ashamed,False,True,53376.0,data/EU_Emotion_Stimulus_Set/Original/Ashamed/NV13F 1.wav
Ashamed,High,NV13B 1,That wasn’t very nice of me,no,20,90.0,0.0,5.0,0.0,0.0,5.0,2.7644553313166398e-14,87.95180722891567,0.0,0.0,0.0,0.0,0.0,1.95,3.15,3.45,Ashamed,Disappointed,Worried,Unfriendly,Proud,None of the above,N-V13B1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Ashamed,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Ashamed/NV13B 1.wav
Bored,High,fix__NV8E 1,"Yes, it happened again ",yes,25,32.0,32.0,20.0,0.0,4.0,12.0,0.015707380195796983,18.072289156626507,18.072289156626507,3.614457831325301,0.0,0.0,0.0,2.4,3.16,2.92,Bored,Frustrated,Sad,Hurt,Excited,None of the above,N-V8E1x,N,42,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Bored,False,True,48384.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Bored/fix__NV8E 1.wav
Bored,High,NV8D 1,Is it almost over? ,yes,21,57.14285714285714,33.33333333333333,4.761904761904762,4.761904761904762,0.0,0.0,4.079328780548508e-06,48.36488812392426,19.678714859437747,0.0,0.0,0.0,0.0,2.55,2.95,3.2,Bored,Frustrated,Sad,Hurt,Excited,None of the above,N-V8D,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Bored,True,True,41856.0,data/EU_Emotion_Stimulus_Set/Original/Bored/NV8D 1.wav
Bored,High,NV8B 1,How much longer!,no,20,60.0,30.0,0.0,5.0,5.0,0.0,1.8362170529639954e-06,51.80722891566265,15.662650602409636,0.0,0.0,0.0,0.0,2.0,3.5,3.35,Bored,Frustrated,Sad,Hurt,Excited,None of the above,N-V8B1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Bored,False,True,39168.0,data/EU_Emotion_Stimulus_Set/Original/Bored/NV8B 1.wav
Disappointed,High,fix__NV9C 1,What will we do now? ,yes,25,16.0,76.0,0.0,4.0,0.0,4.0,0.4062657619711647,0.0,71.08433734939759,0.0,0.0,0.0,0.0,2.56,2.8,2.8,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,N-V9Cx,N,42,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Disappointed,True,True,37632.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Disappointed/fix__NV9C 1.wav
Disappointed,High,NV9D 1,"Yes, it happened again",yes,21,52.38095238095239,38.095238095238095,9.523809523809524,0.0,0.0,0.0,3.0248965602996947e-05,42.62765347102697,25.41594951233505,0.0,0.0,0.0,0.0,2.75,3.25,3.15,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,N-V9D,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disappointed,True,True,59136.0,data/EU_Emotion_Stimulus_Set/Original/Disappointed/NV9D 1.wav
Disappointed,High,NV9B 1,I tried so hard,no,21,71.42857142857143,19.047619047619047,9.523809523809524,0.0,0.0,0.0,3.0771303283216866e-09,65.57659208261619,2.467010900745838,0.0,0.0,0.0,0.0,2.52380952380952,3.61904761904762,3.57142857142857,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,N-V9B1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disappointed,False,True,38784.0,data/EU_Emotion_Stimulus_Set/Original/Disappointed/NV9B 1.wav
Disappointed,High,NV9A 1,There aren’t any left,no,22,77.27272727272727,13.636363636363635,0.0,4.545454545454546,4.545454545454546,0.0,6.61471544205483e-10,72.61774370208104,0.0,0.0,0.0,0.0,0.0,2.09090909090909,3.0,2.63636363636364,Disappointed,Worried,Bored,Afraid,Joking ,None of the above,N-V9A1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disappointed,False,True,40704.0,data/EU_Emotion_Stimulus_Set/Original/Disappointed/NV9A 1.wav
Disgusted,High,NV5F 1,What's all this? ,yes,20,50.0,0.0,25.0,0.0,20.0,5.0,0.00010501935652418304,39.75903614457831,0.0,9.638554216867469,0.0,3.614457831325301,0.0,2.25,3.2,2.75,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,N-V5F,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted,True,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted/NV5F 1.wav
Disgusted,High,NV5A 1,"Ugh, cover your mouth when you sneeze!",no,21,85.71428571428571,4.761904761904762,4.761904761904762,0.0,4.761904761904762,0.0,7.822631431508853e-12,82.78829604130809,0.0,0.0,0.0,0.0,0.0,2.14285714285714,4.0,3.52380952380952,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,N-V5A1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted,False,True,57216.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted/NV5A 1.wav
Disgusted,High,NV5B 1,Oh how nasty,no,22,86.36363636363636,0.0,9.090909090909092,0.0,4.545454545454546,0.0,4.474198789239381e-14,83.57064622124864,0.0,0.0,0.0,0.0,0.0,1.72727272727273,4.09090909090909,3.40909090909091,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,N-V5B1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted/NV5B 1.wav
Excited,High,NV7F 1,Let me do that ,yes,20,20.0,15.0,0.0,20.0,0.0,45.0,0.231250781007158,3.614457831325301,0.0,0.0,3.614457831325301,0.0,33.734939759036145,2.7,3.3,2.65,Excited,Interested,Joking ,Hurt,Bored,None of the above,N-V7F1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,37248.0,data/EU_Emotion_Stimulus_Set/Original/Excited/NV7F 1.wav
Excited,High,NV7G 1,What are you going to do? ,yes,22,31.818181818181817,59.09090909090909,0.0,0.0,0.0,9.090909090909092,0.020959056541298593,17.853231106243154,50.71193866374589,0.0,0.0,0.0,0.0,3.72727272727273,3.95454545454545,3.59090909090909,Excited,Interested,Joking ,Hurt,Bored,None of the above,N-V7G1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,36096.0,data/EU_Emotion_Stimulus_Set/Original/Excited/NV7G 1.wav
Excited,High,fix__NV7C 1,What will we do now? ,yes,21,38.095238095238095,28.57142857142857,9.523809523809524,0.0,4.761904761904762,19.047619047619047,0.004243560494012311,25.41594951233505,13.941480206540444,0.0,0.0,0.0,2.467010900745838,3.333333333,3.380952381,2.952380952,Excited,Interested,Joking ,Hurt,Bored,None of the above,N-V7C1x,N,42,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Excited,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Excited/fix__NV7C 1.wav
Excited,High,NV7D 1,Is it almost over? ,yes,20,65.0,20.0,5.0,0.0,5.0,5.0,1.7976531563324016e-07,57.831325301204814,3.614457831325301,0.0,0.0,0.0,0.0,3.85,3.6,3.45,Excited,Interested,Joking ,Hurt,Bored,None of the above,N-V7D1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Excited/NV7D 1.wav
Excited,High,NV7B 1,I can’t wait,no,21,71.42857142857143,9.523809523809524,9.523809523809524,0.0,4.761904761904762,4.761904761904762,3.0771303283216866e-09,65.57659208261619,0.0,0.0,0.0,0.0,0.0,3.57142857142857,3.66666666666667,3.28571428571429,Excited,Interested,Joking ,Hurt,Bored,None of the above,N-V7B1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Excited/NV7B 1.wav
Happy,High,NV1C 1,I knew it from the start ,yes,20,0.0,15.0,5.0,10.0,45.0,25.0,0.9739159466954111,0.0,0.0,0.0,0.0,33.734939759036145,9.638554216867469,2.5,2.65,2.9,Happy,Interested,Surprised,Bored,Angry,None of the above,N-V1C1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,42624.0,data/EU_Emotion_Stimulus_Set/Original/Happy/NV1C 1.wav
Happy,High,NV1E 1,I knew it would happen,yes,22,4.545454545454546,4.545454545454546,4.545454545454546,0.0,50.0,36.36363636363637,0.9021848001077919,0.0,0.0,0.0,0.0,39.75903614457831,23.329682365826944,2.54545454545455,3.09090909090909,2.59090909090909,Happy,Interested,Surprised,Bored,Angry,None of the above,N-V1E1,N,42,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,38784.0,data/EU_Emotion_Stimulus_Set/Original/Happy/NV1E 1.wav
